class_name,det_cx,det_cy,gt_u,gt_v,pixel_dist,gt_ego_x,gt_ego_y,gt_ego_z,pred_ego_x,pred_ego_y,pred_ego_z,gt_z_cam,pred_z_cam,loc_error_xy,loc_error_xyz,model,sample_token,scene_token,image_path,num_detections,num_gt_visible,num_matches,scale_factor,yolo_time_sec,midas_time_sec,total_time_sec,scene_index
car,990.7489624023438,497.55010986328125,989.2341813639482,492.5286287163835,5.24498184009558,46.580620454323146,-5.854399998833526,1.2267186790946014,38.064769726588956,-4.784172427348932,1.136603410531437,44.8466501481681,36.337659731633366,8.5828375652704,8.583310633633443,YOLO26n,c923fe08b2ff4e27975d2bf30934383b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402929662460.jpg,4,23,4,0.3855161892238106,0.014708300001075258,0.029998500001966022,0.04470680000304128,0
car,943.1912841796875,481.0308837890625,971.5666007145234,482.7190893665151,28.425492546724172,75.01445566995675,-8.551402266303688,1.613269709942182,34.98480034939167,-3.128700022613137,1.6011551235189538,73.26207416836667,33.26457168950995,40.39528443651524,40.39528625310353,YOLO26n,c923fe08b2ff4e27975d2bf30934383b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402929662460.jpg,4,23,4,0.3855161892238106,0.014708300001075258,0.029998500001966022,0.04470680000304128,0
car,753.9107666015625,501.06072998046875,747.6208941122808,499.0375893332939,6.607238001591441,31.639857876071513,1.8093450653931051,1.1626002663249302,40.794882742336505,2.1634158105967183,0.9937665299983676,29.950259267949598,39.107954384382815,9.161869153973951,9.163424645025534,YOLO26n,c923fe08b2ff4e27975d2bf30934383b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402929662460.jpg,4,23,4,0.3855161892238106,0.014708300001075258,0.029998500001966022,0.04470680000304128,0
car,1314.17138671875,522.6412353515625,1302.7831870018308,518.5444376748391,12.10267920736747,20.33501669204588,-7.022786320677411,1.0147820747222984,42.85705672986669,-15.898996230356277,0.282556488941045,18.59644642042378,41.071477280952415,24.20804390746772,24.21911526324522,YOLO26n,f1e3d9d08f044c439ce86a2d6fcca57b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930112460.jpg,4,23,3,0.2629641553857544,0.012066700001014397,0.02710289999959059,0.03916960000060499,0
car,1006.2463989257812,485.03619384765625,984.1265382857135,479.5529476184148,22.78934452647788,75.43673365809674,-9.330700570949903,1.7986399742301793,26.983203635973894,-3.629875787662462,1.500573978238427,73.67886635908474,25.260952045340964,48.78774410458537,48.78865460486148,YOLO26n,f1e3d9d08f044c439ce86a2d6fcca57b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930112460.jpg,4,23,3,0.2629641553857544,0.012066700001014397,0.02710289999959059,0.03916960000060499,0
car,740.3839111328125,500.82745361328125,738.2002534659578,496.58841642173473,4.768416625812814,30.079241666139044,1.927144974396208,1.235482024259888,30.078984303125395,1.8781140106648384,1.1404942157498326,28.389951038434305,28.389951038434305,0.04903163917459487,0.10689614308145379,YOLO26n,f1e3d9d08f044c439ce86a2d6fcca57b,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930112460.jpg,4,23,3,0.2629641553857544,0.012066700001014397,0.02710289999959059,0.03916960000060499,0
car,1380.805419921875,534.4114379882812,1372.4119305054267,529.064518166395,9.951895104235682,18.699478532491757,-7.33585329340005,0.9183208979963874,47.22569532453835,-19.974132914234424,-0.2677072327762371,16.959726574290425,45.41993272300516,31.20049929474268,31.223033468390327,YOLO26n,4f545737bf3347fbbc9af60b0be9a963,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930612460.jpg,4,22,3,0.24451158119638064,0.011243699998885859,0.025013700000272365,0.036257399999158224,0
car,1021.870849609375,493.2664489746094,1000.5576683909845,486.74091983080564,22.289778470289566,76.27429036404216,-10.403576085664543,1.3797593352690047,23.667388145326466,-3.4225055755259124,1.3595247550135434,74.51266517886222,21.947216408920543,53.068083689888795,53.06808754755799,YOLO26n,4f545737bf3347fbbc9af60b0be9a963,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930612460.jpg,4,22,3,0.24451158119638064,0.011243699998885859,0.025013700000272365,0.036257399999158224,0
car,722.574951171875,505.7374267578125,721.8183050338239,503.7557941198782,2.1211745071903207,28.230735692361513,2.1460687448086033,1.1028999156615444,28.23059173318381,2.1301752980983846,1.061379290165665,26.543495759235032,26.543495759235032,0.015894098671375107,0.0444587979385913,YOLO26n,4f545737bf3347fbbc9af60b0be9a963,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402930612460.jpg,4,22,3,0.24451158119638064,0.011243699998885859,0.025013700000272365,0.036257399999158224,0
car,1452.950439453125,533.1463623046875,1442.2007494790153,526.3923357276572,12.695381425648769,17.636015239975173,-7.749486266903666,0.9898178007002508,50.03124140964286,-23.945023457202787,-0.3263377600298756,15.893544525745918,48.203164411279175,36.21803561026307,36.24194212409601,YOLO26n,7626dde27d604ac28a0240bdd54eba7a,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402931162460.jpg,6,20,3,0.20166506985009267,0.010675199999241158,0.032035299998824485,0.04271049999806564,0
car,1038.6343994140625,490.61810302734375,1016.6845702274217,482.0438097660941,23.565090839048786,77.94106635074131,-11.605197139185542,1.660132053314668,23.217056560116166,-3.636214125822411,1.4078219301340216,76.1709806919003,21.495412897759447,55.30119291508735,55.301768490980166,YOLO26n,7626dde27d604ac28a0240bdd54eba7a,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402931162460.jpg,6,20,3,0.20166506985009267,0.010675199999241158,0.032035299998824485,0.04271049999806564,0
car,689.43017578125,498.7658996582031,689.1074139717684,497.7519206087757,1.064109345103931,26.33951646289861,2.631352378813226,1.2483104972320345,26.339440915756985,2.625052516761062,1.2285760018892558,24.654273307145782,24.654273307145782,0.006300315011719677,0.020715797732191128,YOLO26n,7626dde27d604ac28a0240bdd54eba7a,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402931162460.jpg,6,20,3,0.20166506985009267,0.010675199999241158,0.032035299998824485,0.04271049999806564,0
car,1488.3228759765625,536.1873779296875,1497.5592392186873,527.9623597517455,12.36775363467232,17.058672789705348,-8.135759692620775,0.9903738324067038,86.1225248860424,-44.18364483088563,-1.8981532456435612,15.314023349179868,84.18720010836287,77.90549203571118,77.95902306985951,YOLO26n,be99ffc878b24aca8956bbb4e0f97d0c,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402931662460.jpg,5,20,2,0.3557579435857036,0.014564400000381283,0.04933850000088569,0.06390290000126697,0
car,1050.35498046875,490.9396057128906,1034.6205056204162,486.0057282361551,16.489901325001497,78.02885489612503,-12.697993629186849,1.422611519410129,43.68525866548907,-7.4982804880165315,1.2993853193073839,76.25389911038724,41.94163371885871,34.734991273979205,34.73520985253728,YOLO26n,be99ffc878b24aca8956bbb4e0f97d0c,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402931662460.jpg,5,20,2,0.3557579435857036,0.014564400000381283,0.04933850000088569,0.06390290000126697,0
car,1511.9368896484375,530.828369140625,1553.3466848023181,525.7726229544155,41.71728303935584,16.754483488995675,-8.63326708122488,1.027296998908446,30.462885003010395,-15.57533796982866,0.47142495768344084,15.006809584450048,28.6784756807578,15.365956536833012,15.376007739919254,YOLO26n,9813c23a5f1448b09bb7910fea9baf20,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402932162460.jpg,3,21,2,0.15094242470108973,0.02849659999992582,0.03663500000038766,0.06513160000031348,0
car,375.2775573730469,458.12945556640625,391.53776535483684,467.6644315052428,18.849671874206678,44.59417572781422,14.672407089696744,2.0659511697903477,30.746248502138982,10.31474478584329,2.105575469348957,42.972129998271996,29.0996708250264,14.517379557000734,14.517433632951048,YOLO26n,9813c23a5f1448b09bb7910fea9baf20,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402932162460.jpg,3,21,2,0.15094242470108973,0.02849659999992582,0.03663500000038766,0.06513160000031348,0
pedestrian,1062.4447021484375,513.8125610351562,1059.6418117202277,508.0222787022478,6.43300584853941,22.82596463182813,-3.9200873672922376,1.1199510870839509,61.71929389072844,-11.299756362440634,0.12602157762476462,21.10434503528056,59.96011743462383,39.58725268718689,39.5997281706448,YOLO26n,023c4df2d451409881d8e6ea82f14704,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402932612460.jpg,3,21,2,0.4573958455974009,0.010985599998093676,0.02874560000054771,0.03973119999864139,0
car,1099.3411865234375,492.2081298828125,1069.6851217689268,484.0188448964775,30.76599690098051,78.86742937851167,-14.969566729165448,1.5443010343807964,48.52896308990488,-10.172527379028537,1.2296359702284552,77.07885735715087,46.770386287335036,30.715372751631925,30.716984509783686,YOLO26n,023c4df2d451409881d8e6ea82f14704,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402932612460.jpg,3,21,2,0.4573958455974009,0.010985599998093676,0.02874560000054771,0.03973119999864139,0
pedestrian,989.4449462890625,501.8936767578125,989.0222135520868,508.4868900051285,6.606751387141339,20.06000387073997,-2.3827610345403967,1.1634834877818687,27.989436338270963,-3.4273212112534734,1.150196263912683,18.34695957007931,26.27027964068538,7.997937560390773,7.997948597623497,YOLO26n,c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933112460.jpg,6,23,4,0.14785292990385085,0.02035039999827859,0.030345600000146078,0.05069599999842467,0
car,1074.714111328125,481.184814453125,1107.263992960726,475.78379661731316,32.99493579261965,79.00889005706017,-17.28441400962059,2.0482229989076757,25.32915759318896,-4.6661190054279045,1.574055932475031,77.20432203445766,23.600658454721703,55.14286033754164,55.144898953688475,YOLO26n,c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933112460.jpg,6,23,4,0.14785292990385085,0.02035039999827859,0.030345600000146078,0.05069599999842467,0
pedestrian,901.585205078125,480.7837829589844,900.9274782737376,473.6787981608457,7.135363587862309,32.85975656283004,-1.8888396658583932,1.775383563687312,25.638934053994365,-1.4600037197625895,1.5798764085891788,31.14565570985773,23.928603364339068,7.233545325272515,7.236186911659097,YOLO26n,c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933112460.jpg,6,23,4,0.14785292990385085,0.02035039999827859,0.030345600000146078,0.05069599999842467,0
pedestrian,159.5777587890625,487.65008544921875,156.06297038348222,482.9737346998667,5.849956740606445,18.876327415099983,9.094193252020164,1.522620442941941,33.906772207112496,16.948976259042848,1.4136242360917801,17.226485838060974,32.301680198869164,16.959123996632268,16.959474252059117,YOLO26n,c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933112460.jpg,6,23,4,0.14785292990385085,0.02035039999827859,0.030345600000146078,0.05069599999842467,0
pedestrian,964.2293090820312,483.8131408691406,961.8869571961759,479.20611627256073,5.16829643022362,29.155449192357338,-2.9826989223695093,1.6252089516116521,28.3629417280187,-2.9455305002784233,1.5250252474236135,27.43610094558547,26.64439516890928,0.7933785809014494,0.7996789025715472,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
pedestrian,88.9859848022461,484.2831726074219,86.93388502355685,481.9058229696365,3.1405261982627364,16.188152063623445,8.469085418180494,1.5324156724183122,34.6969130593838,19.214980219723575,1.4977302787115327,14.534790665380656,33.1041924998367,21.40206739275462,21.402095499285743,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
car,1190.770751953125,492.72857666015625,1165.1397188684518,481.98317588539686,27.792327984496186,79.25758222334443,-20.875097668835704,1.6736222011287425,29.091326350355867,-7.915228768552911,1.3368268407450041,77.43472386324972,27.345589516276746,51.8132360524478,51.81433065611726,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
pedestrian,1028.13916015625,484.47021484375,1035.6969270327793,477.69628162440756,10.149187722181232,30.882654606348268,-4.869282394583642,1.668478574317345,29.321903819642547,-4.443743448585391,1.5123309784483663,29.152290838900868,27.59488807134111,1.6177226006840084,1.6252410542622573,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
pedestrian,1083.4725341796875,490.3380126953125,1079.213476072475,487.27748545184255,5.244654704423734,25.323418089899103,-4.748937032266514,1.4605955592651483,29.791161993396653,-5.744502103410873,1.383342007968821,23.595088784486187,28.057470375319575,4.577322951040509,4.577974826198817,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
pedestrian,1052.625732421875,482.5008239746094,1056.6409254261473,478.59400940068076,5.602229464830789,28.689321183396004,-4.947550634415101,1.6378750059838527,29.51482672533106,-5.011533999021354,1.5559793029201123,26.958755770770995,27.784333425455312,0.8279814434586231,0.8320217406367032,YOLO26n,bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402933612460.jpg,11,22,6,0.15902616465862723,0.016607800000201678,0.03256939999846509,0.049177199998666765,0
pedestrian,1046.4833984375,476.68341064453125,1049.01932039636,473.7243070537672,3.8970750881014453,25.484088035400628,-4.215075113373621,1.714039947276165,22.823997212272225,-3.6997293885002267,1.6419932598557967,23.757356231943785,21.100684330732932,2.709550590676843,2.710508278645442,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1257.669189453125,535.813232421875,1266.251879033943,532.5429492031872,9.184623714181878,13.932838510533124,-4.25343299276817,1.0499337153085535,30.21330824770809,-9.743538121255359,0.36261493962481683,12.210005431852126,28.46264624566873,17.181238290208046,17.194980554927024,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1447.423828125,530.08935546875,1456.6990024999209,532.6350142602842,9.61817229873244,13.17888370586155,-5.708363363448438,1.0792725800601322,32.26723288310187,-15.005162705183574,0.4224355298720346,11.44764505673917,30.486280786598936,21.231946503152695,21.242104114781984,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1105.0172119140625,478.0486755371094,1106.0220570127324,478.79000824439896,1.2487144810636976,23.97968243812923,-4.948046111348341,1.6129592120849483,23.979655493315168,-4.930381596641626,1.6259690994750784,22.24940568923336,22.24940568923336,0.01766453525702753,0.021938390454876916,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1147.575927734375,479.4972229003906,1148.1999559268113,472.7910117187258,6.735182224560913,26.17771148655139,-6.250452314317954,1.7394202130236713,24.924842590142614,-5.918572576162862,1.6049301934679072,24.43925303279014,23.189068113670057,1.2960804883132997,1.3030395993777593,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1185.265380859375,486.98309326171875,1186.4750258825495,481.8490149015156,5.274656547188369,22.85375889689272,-6.037124761308302,1.5578423045983822,27.583407238701554,-7.366162362250607,1.463552495083133,21.117643032526715,25.840122602714622,4.912831605285644,4.913736353333575,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
pedestrian,1128.2044677734375,477.505615234375,1126.3942560025785,472.513455712779,5.310228181953997,28.279980664837932,-6.332327497342516,1.7645151613435692,24.459820266443955,-5.452542241551805,1.6385157254048568,26.54084821194338,22.726518345852856,3.920159125056578,3.922183502033176,YOLO26n,1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,C:\Users\ceyyd\Downloads\v1.0-mini\samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402934112460.jpg,8,22,7,0.11301284553546255,0.012236700000357814,0.029932299999927636,0.04216900000028545,0
